sim rep samples read_depth fst ne_pop1 acc_pop1 ne_pop2 acc_pop2 runtime runtime_full maf snps
348 2 50 50 0.00183 43.469925 0.78 43.548645 0.68 5 8 raw 100000
264 1 500 50 0.00239 499.9999 0.918 499.99988 0.908 12 338 filtered 100000
362 1 10 0.5 0.00109 1.0534639 0.1 1.0532489 0.6 1 3 filtered 100000
305 4 100 10 0.00229 97.03579 0.83 97.03179 0.87 13 29 filtered 100000
324 5 50 50 0.00135 43.508545 0.76 43.79812 0.74 2 6 raw 100000
323 4 50 10 0.00123 41.44102 0.74 41.7655 0.82 4 25 raw 100000
347 2 50 10 0.00115 48.478874 0.7 48.48594 0.7 2 10 filtered 100000
319 3 50 0.1 0.00159 1.2535286 0.52 1.2533684 0.62 5 136 filtered 100000
253 5 100 0.1 0.00296 2.1427097 0.81 2.1359134 0.8 8 227 raw 100000
351 1 100 1 0.00121 36.2212 0.72 36.25261 0.84 5 29 filtered 100000
361 2 10 0.1 0.00253 0.10357719 1 0.104028575 0.3 1 2 raw 100000
361 2 10 0.1 0.00253 0.096326075 0.9 0.09670162 0.5 1 1 filtered 100000
330 2 100 50 0.00211 99.99997 0.84 100.0 0.9 3 16 filtered 100000
352 1 100 5 0.00154 85.65089 0.83 85.68256 0.82 4 23 filtered 100000
354 1 100 50 0.00179 87.78226 0.87 87.65948 0.83 3 17 raw 100000
362 2 10 0.5 0.00301 1.0671145 0.3 1.0725836 0.7 2 2 raw 100000
350 1 100 0.5 0.00181 20.161148 0.84 20.137167 0.8 5 62 filtered 100000
363 1 10 1 0.0071 2.4003196 0.7 2.3583887 0.7 2 5 raw 100000
366 1 10 50 -0.00209 8.432383 0.1 8.506577 0.2 0 2 raw 100000
364 1 10 5 9e-05 7.034243 0.3 7.0256543 0.5 2 2 raw 100000
362 2 10 0.5 0.00301 1.0509001 0.1 1.0514334 0.6 1 4 filtered 100000
345 3 50 1 0.00162 13.340471 0.76 13.386359 0.72 3 20 raw 100000
353 1 100 10 0.00159 97.02605 0.85 97.01869 0.77 5 25 filtered 100000
365 1 10 10 0.00229 8.124128 0.5 8.127172 0.6 1 1 raw 100000
348 2 50 50 0.00183 49.96732 0.78 49.956425 0.76 3 7 filtered 100000
363 1 10 1 0.0071 2.4187887 0.7 2.389639 0.7 1 5 filtered 100000
282 5 100 50 0.00218 100.0 0.89 99.99994 0.87 4 23 filtered 100000
328 3 100 5 0.00158 70.252266 0.82 70.65782 0.85 4 36 raw 100000
306 4 100 50 0.00204 87.27511 0.8 87.26848 0.86 9 19 raw 100000
366 1 10 50 -0.00209 9.084319 0.3 9.0231905 0.4 1 0 filtered 100000
364 1 10 5 9e-05 7.40317 0.5 7.4504833 0.6 1 2 filtered 100000
365 1 10 10 0.00229 8.50776 0.6 8.575344 0.6 1 1 filtered 100000
324 5 50 50 0.00135 49.98613 0.72 49.979706 0.68 3 5 filtered 100000
329 3 100 10 0.00172 84.05615 0.84 83.4131 0.8 6 20 raw 100000
326 3 100 0.5 0.00242 20.12499 0.85 20.127697 0.83 5 60 filtered 100000
303 5 100 1 0.00162 27.056215 0.82 27.172495 0.88 5 45 raw 100000
361 3 10 0.1 0.00227 0.10290571 0.9 0.10499724 0.6 0 2 raw 100000
304 4 100 5 0.00211 85.66807 0.87 85.62347 0.85 5 26 filtered 100000
344 4 50 0.5 0.00215 6.6817265 0.76 6.69513 0.8 3 22 raw 100000
361 3 10 0.1 0.00227 0.099321805 0.9 0.09831607 0.7 1 2 filtered 100000
323 4 50 10 0.00123 48.463524 0.66 48.48534 0.82 5 21 filtered 100000
346 3 50 5 0.00181 35.443913 0.76 35.47662 0.8 2 11 raw 100000
362 3 10 0.5 0.0051 1.0815164 0.5 1.0928171 0.9 1 2 raw 100000
345 3 50 1 0.00162 17.575855 0.72 17.605124 0.74 3 20 filtered 100000
363 2 10 1 0.00033 2.3685832 0.4 2.389615 0.3 2 5 raw 100000
280 4 100 5 0.00188 85.5927 0.87 85.63036 0.88 9 81 filtered 100000
343 3 50 0.1 0.00251 0.8985403 0.58 0.9073382 0.66 4 89 raw 100000
362 3 10 0.5 0.0051 1.0330468 0.6 1.0407475 0.9 1 3 filtered 100000
366 2 10 50 0.00318 8.442405 0.8 8.206651 0.8 0 1 raw 100000
363 2 10 1 0.00033 2.3829088 0.5 2.3746269 0.3 2 5 filtered 100000
295 3 50 0.1 0.00191 1.2511349 0.62 1.266926 0.66 9 159 filtered 100000
364 2 10 5 0.00459 6.9255114 0.6 7.0825267 0.8 1 1 raw 100000
365 2 10 10 0.00409 8.097216 0.7 7.9954743 0.6 1 1 raw 100000
361 4 10 0.1 0.00115 0.103175566 1 0.10392951 0.4 0 2 raw 100000
366 2 10 50 0.00318 8.885911 0.9 8.838442 0.7 0 1 filtered 100000
347 3 50 10 0.00222 42.012215 0.84 41.469433 0.82 3 10 raw 100000
344 4 50 0.5 0.00215 9.28009 0.74 9.298583 0.82 2 23 filtered 100000
364 2 10 5 0.00459 7.3862343 0.7 7.4529624 0.8 1 1 filtered 100000
346 3 50 5 0.00181 42.71576 0.66 42.721455 0.8 2 9 filtered 100000
365 2 10 10 0.00409 8.515202 0.8 8.43922 0.8 1 1 filtered 100000
361 4 10 0.1 0.00115 0.097020686 0.9 0.09901238 0.7 1 2 filtered 100000
349 1 100 0.1 0.00215 3.3287365 0.67 3.3306305 0.67 7 132 filtered 100000
188 1 500 0.5 0.00338 103.40615 0.94 103.41078 0.948 22 1901 filtered 100000
302 2 100 0.5 0.00205 20.11727 0.84 20.097862 0.87 9 307 filtered 100000
327 4 100 1 0.00221 26.98587 0.82 26.956718 0.89 5 27 raw 100000
237 1 500 1 0.0024 182.43634 0.934 182.40224 0.928 27 934 filtered 100000
362 4 10 0.5 0.00332 1.0640653 0.3 1.0725617 0.7 1 2 raw 100000
363 3 10 1 0.00163 2.357577 0.4 2.3822403 0.6 2 5 raw 100000
362 4 10 0.5 0.00332 1.049927 0.2 1.0518771 0.8 1 3 filtered 100000
328 3 100 5 0.00158 85.64917 0.82 85.64074 0.88 5 30 filtered 100000
303 5 100 1 0.00162 36.21095 0.85 36.19247 0.88 5 42 filtered 100000
368 1 50 0.5 0.00158 6.7680817 0.8 6.7639 0.7 2 10 raw 100000
329 3 100 10 0.00172 97.01304 0.82 96.99746 0.78 4 18 filtered 100000
363 3 10 1 0.00163 2.3614376 0.4 2.3861332 0.7 1 5 filtered 100000
369 1 50 1 0.00179 13.511979 0.74 13.359491 0.78 2 14 raw 100000
361 5 10 0.1 -0.00128 0.1034799 1 0.1046335 0.3 1 2 raw 100000
370 1 50 5 0.00151 35.691387 0.86 35.45121 0.82 3 6 raw 100000
366 3 10 50 0.0016 8.329664 0.5 8.441784 0.6 0 1 raw 100000
348 3 50 50 0.0015 43.485275 0.78 43.804054 0.78 6 6 raw 100000
347 3 50 10 0.00222 48.48485 0.8 48.46761 0.82 3 10 filtered 100000
361 5 10 0.1 -0.00128 0.09788409 0.9 0.09954181 0.4 0 2 filtered 100000
354 1 100 50 0.00179 99.99999 0.84 100.0 0.84 4 17 filtered 100000
371 1 50 10 0.00076 41.78327 0.64 41.853344 0.78 4 14 raw 100000
364 3 10 5 0.00311 7.01388 0.6 7.0041227 0.7 1 2 raw 100000
365 3 10 10 0.00255 7.9197583 0.6 8.19192 0.7 0 2 raw 100000
343 3 50 0.1 0.00251 1.2533523 0.7 1.243154 0.76 4 79 filtered 100000
306 4 100 50 0.00204 100.0 0.81 99.99402 0.86 3 24 filtered 100000
311 1 500 10 0.00219 411.7346 0.954 408.1993 0.95 21 494 raw 100000
366 3 10 50 0.0016 8.881147 0.6 8.940839 0.7 1 1 filtered 100000
305 5 100 10 0.00219 82.34759 0.89 84.42216 0.87 4 20 raw 100000
351 2 100 1 0.00184 27.184858 0.84 27.150032 0.83 5 29 raw 100000
364 3 10 5 0.00311 7.464332 0.8 7.392997 0.4 1 1 filtered 100000
365 3 10 10 0.00255 8.548175 0.7 8.565363 0.7 1 1 filtered 100000
319 4 50 0.1 0.00169 0.91160166 0.5 0.9030444 0.6 6 135 raw 100000
284 1 500 0.5 0.00224 71.20293 0.932 71.21713 0.924 20 1359 raw 100000
362 5 10 0.5 -0.00032 1.067649 0.1 1.0825641 0.5 1 3 raw 100000
368 1 50 0.5 0.00158 9.299865 0.74 9.341015 0.74 3 10 filtered 100000
310 1 500 5 0.00198 340.56992 0.918 336.96075 0.924 26 409 raw 100000
345 4 50 1 0.0018 13.402411 0.82 13.437602 0.78 3 19 raw 100000
362 5 10 0.5 -0.00032 1.046059 0.1 1.0489814 0.6 1 2 filtered 100000
369 1 50 1 0.00179 17.615372 0.76 17.635078 0.74 2 13 filtered 100000
363 4 10 1 0.00196 2.3733666 0.4 2.3817477 0.8 1 5 raw 100000
370 1 50 5 0.00151 42.746365 0.84 42.74321 0.78 2 6 filtered 100000
350 2 100 0.5 0.00213 14.192106 0.82 14.189797 0.83 5 41 raw 100000
312 1 500 50 0.00209 432.15817 0.936 431.7837 0.942 14 377 raw 100000
253 5 100 0.1 0.00296 3.3125103 0.78 3.3283265 0.82 7 221 filtered 100000
363 4 10 1 0.00196 2.3765292 0.4 2.4035032 0.7 1 5 filtered 100000
327 4 100 1 0.00221 36.191994 0.83 36.19186 0.87 5 27 filtered 100000
352 2 100 5 0.00169 70.8606 0.89 70.51207 0.89 4 27 raw 100000
346 4 50 5 0.00193 35.505123 0.78 35.715397 0.8 3 9 raw 100000
344 5 50 0.5 0.0019 6.750722 0.76 6.7285914 0.8 3 22 raw 100000
301 1 100 0.1 0.00185 3.3150673 0.68 3.3169239 0.7 13 845 filtered 100000
366 4 10 50 0.00449 8.438993 0.9 8.225571 0.7 1 1 raw 100000
263 1 500 10 0.00239 485.12292 0.926 485.13107 0.934 25 507 filtered 100000
348 3 50 50 0.0015 49.98265 0.8 49.96979 0.8 2 7 filtered 100000
309 1 500 1 0.00191 127.14416 0.904 126.70286 0.922 25 597 raw 100000
371 1 50 10 0.00076 48.47118 0.62 48.497955 0.72 3 20 filtered 100000
353 2 100 10 0.0022 84.12566 0.85 83.91651 0.88 5 24 raw 100000
323 5 50 10 0.00151 41.456657 0.78 41.603966 0.76 5 26 raw 100000
330 3 100 50 0.00153 87.10751 0.84 87.68333 0.77 3 16 raw 100000
372 1 50 50 0.00159 43.91691 0.76 43.623863 0.64 5 6 raw 100000
364 4 10 5 -1e-05 6.9454226 0.2 7.1677375 0.5 0 2 raw 100000
366 4 10 50 0.00449 8.624829 1 8.727766 0.8 1 0 filtered 100000
365 4 10 10 -0.00051 8.101964 0.3 8.092325 0.5 2 1 raw 100000
367 1 50 0.1 0.00165 0.89837533 0.46 0.8929304 0.52 5 140 raw 100000
345 4 50 1 0.0018 17.611534 0.84 17.620424 0.8 3 19 filtered 100000
247 3 50 0.1 0.00241 1.252838 0.6 1.2512635 0.7 14 525 filtered 100000
326 4 100 0.5 0.002 14.296791 0.82 14.203713 0.82 4 62 raw 100000
364 4 10 5 -1e-05 7.438277 0.2 7.5063868 0.5 1 2 filtered 100000
365 4 10 10 -0.00051 8.571115 0.5 8.595589 0.7 1 1 filtered 100000
363 5 10 1 0.00036 2.4074888 0.1 2.3779073 0.5 1 6 raw 100000
351 2 100 1 0.00184 36.182514 0.86 36.19728 0.79 5 28 filtered 100000
304 5 100 5 0.00183 70.26638 0.85 70.71931 0.82 4 30 raw 100000
346 4 50 5 0.00193 42.69959 0.78 42.7267 0.8 3 9 filtered 100000
344 5 50 0.5 0.0019 9.295448 0.74 9.30101 0.8 3 22 filtered 100000
277 3 100 0.1 0.00212 3.3165176 0.7 3.3381743 0.73 7 337 filtered 100000
363 5 10 1 0.00036 2.3929822 0.4 2.418674 0.7 1 5 filtered 100000
305 5 100 10 0.00219 97.01506 0.84 97.00912 0.85 6 19 filtered 100000
347 4 50 10 0.00182 42.045624 0.72 41.693222 0.8 3 10 raw 100000
368 2 50 0.5 0.002 6.7433515 0.72 6.739777 0.8 3 9 raw 100000
366 5 10 50 0.00027 8.401384 0.4 8.416137 0.4 0 1 raw 100000
285 1 500 1 0.00181 126.54842 0.92 126.81547 0.9 22 1481 raw 100000
350 2 100 0.5 0.00213 20.119501 0.82 20.1384 0.83 4 43 filtered 100000
375 1 100 1 0.00147 27.20475 0.86 27.27765 0.84 4 44 raw 100000
372 1 50 50 0.00159 49.948025 0.7 49.992565 0.64 4 7 filtered 100000
142 3 500 5 0.00451 428.18143 0.968 428.30164 0.966 21 736 filtered 100000
366 5 10 50 0.00027 9.006852 0.5 9.035707 0.5 1 1 filtered 100000
364 5 10 5 0.0009 7.08772 0.6 7.00555 0.5 1 1 raw 100000
369 2 50 1 0.00183 13.4360075 0.76 13.356585 0.72 2 14 raw 100000
374 1 100 0.5 0.00181 14.131051 0.85 14.125683 0.9 5 56 raw 100000
190 2 500 5 0.00371 332.04092 0.972 334.91193 0.968 25 592 raw 100000
323 5 50 10 0.00151 48.476055 0.76 48.461094 0.84 4 22 filtered 100000
365 5 10 10 0.00212 8.080564 0.4 8.177148 0.6 1 2 raw 100000
376 1 100 5 0.00165 70.536606 0.84 70.46837 0.88 5 29 raw 100000
261 1 500 1 0.00249 127.5857 0.948 126.68477 0.928 25 2155 raw 100000
319 4 50 0.1 0.00169 1.257447 0.64 1.2602924 0.6 5 136 filtered 100000
370 2 50 5 0.00145 35.6779 0.8 35.58118 0.84 2 6 raw 100000
352 2 100 5 0.00169 85.63838 0.83 85.68861 0.86 5 23 filtered 100000
364 5 10 5 0.0009 7.4678507 0.5 7.45322 0.5 1 1 filtered 100000
365 5 10 10 0.00212 8.620522 0.6 8.635219 0.7 1 1 filtered 100000
368 2 50 0.5 0.002 9.263162 0.74 9.295186 0.8 2 10 filtered 100000
343 4 50 0.1 0.00106 0.9016445 0.44 0.9008427 0.6 4 88 raw 100000
373 1 100 0.1 0.00172 2.1245236 0.61 2.1328785 0.71 7 96 raw 100000
325 2 100 0.1 0.00245 2.132459 0.71 2.1442304 0.69 8 355 raw 100000
347 4 50 10 0.00182 48.45193 0.76 48.449524 0.84 2 10 filtered 100000
353 2 100 10 0.0022 97.00579 0.85 97.01772 0.85 4 24 filtered 100000
229 2 100 0.1 0.00284 3.326314 0.76 3.3144963 0.74 14 895 filtered 100000
328 4 100 5 0.00182 70.039734 0.88 70.28093 0.88 5 36 raw 100000
329 4 100 10 0.00277 82.4498 0.93 83.86023 0.88 4 19 raw 100000
371 2 50 10 0.00178 41.935844 0.8 41.674194 0.76 3 12 raw 100000
369 2 50 1 0.00183 17.621609 0.74 17.60376 0.76 3 13 filtered 100000
326 4 100 0.5 0.002 20.125269 0.85 20.146698 0.8 6 61 filtered 100000
348 4 50 50 0.00188 43.672325 0.82 43.67635 0.78 4 7 raw 100000
191 2 500 10 0.0031 403.1385 0.972 409.84155 0.952 20 832 raw 100000
349 2 100 0.1 0.00161 2.134526 0.6 2.150138 0.62 8 139 raw 100000
345 5 50 1 0.00187 13.281358 0.76 13.3745165 0.84 4 20 raw 100000
330 3 100 50 0.00153 99.99997 0.82 99.99999 0.83 4 17 filtered 100000
370 2 50 5 0.00145 42.69829 0.78 42.747543 0.76 2 6 filtered 100000
304 5 100 5 0.00183 85.60854 0.83 85.66326 0.87 5 25 filtered 100000
120 4 500 50 0.00577 415.26205 0.986 415.15176 0.98 16 394 raw 100000
385 1 10 0.1 0.00094 0.10443055 1 0.10206482 0.7 2 5 raw 100000
280 5 100 5 0.00167 70.24064 0.87 70.57012 0.83 8 106 raw 100000
367 1 50 0.1 0.00165 1.2493806 0.6 1.2430692 0.74 5 142 filtered 100000
346 5 50 5 0.00128 35.55871 0.76 35.502552 0.8 3 10 raw 100000
385 1 10 0.1 0.00094 0.09898503 0.8 0.100730896 0.3 1 5 filtered 100000
327 5 100 1 0.0021 27.000832 0.88 27.057697 0.88 5 30 raw 100000
375 1 100 1 0.00147 36.21247 0.8 36.219803 0.8 4 40 filtered 100000
306 5 100 50 0.00177 87.3223 0.82 87.37999 0.85 5 18 raw 100000
377 1 100 10 0.00184 83.72539 0.83 83.84131 0.82 7 58 raw 100000
378 1 100 50 0.00134 87.94202 0.79 87.12797 0.86 5 17 raw 100000
343 4 50 0.1 0.00106 1.2578491 0.54 1.2622064 0.64 4 79 filtered 100000
374 1 100 0.5 0.00181 20.114992 0.79 20.1615 0.84 7 54 filtered 100000
371 2 50 10 0.00178 48.481415 0.84 48.486584 0.74 4 8 filtered 100000
345 5 50 1 0.00187 17.606665 0.74 17.625042 0.76 4 20 filtered 100000
376 1 100 5 0.00165 85.64711 0.79 85.67838 0.82 6 27 filtered 100000
348 4 50 50 0.00188 49.973267 0.84 49.99851 0.78 3 7 filtered 100000
346 5 50 5 0.00128 42.717323 0.76 42.747524 0.76 2 9 filtered 100000
354 2 100 50 0.0016 87.36169 0.85 88.1013 0.82 4 17 raw 100000
368 3 50 0.5 0.00107 6.692094 0.64 6.746597 0.6 3 10 raw 100000
372 2 50 50 0.00166 43.47825 0.76 43.53178 0.8 3 7 raw 100000
385 2 10 0.1 -0.00048 0.10383717 1 0.10489854 0.5 1 6 raw 100000
287 1 500 10 0.00218 485.07657 0.912 485.09332 0.928 19 468 filtered 100000
389 1 10 10 0.00123 8.031048 0.5 8.148622 0.6 4 1 raw 100000
328 4 100 5 0.00182 85.60448 0.82 85.6359 0.89 5 30 filtered 100000
385 2 10 0.1 -0.00048 0.09921774 0.8 0.098580316 0.5 2 5 filtered 100000
351 3 100 1 0.00174 26.935165 0.81 27.03467 0.85 6 30 raw 100000
387 1 10 1 -0.00064 2.3674023 0.2 2.3872812 0.3 6 2 raw 100000
386 1 10 0.5 0.00404 1.075714 0.4 1.0811342 0.9 1 5 raw 100000
388 1 10 5 0.0021 6.9665074 0.5 7.0364523 0.6 1 1 raw 100000
329 4 100 10 0.00277 97.0159 0.93 97.00514 0.88 7 17 filtered 100000
373 1 100 0.1 0.00172 3.3487673 0.6 3.3387818 0.68 5 98 filtered 100000
347 5 50 10 0.00236 41.550537 0.76 41.550617 0.94 2 11 raw 100000
389 1 10 10 0.00123 8.600427 0.5 8.550535 0.7 2 3 filtered 100000
295 4 50 0.1 0.00251 0.9199203 0.52 0.9089348 0.72 9 155 raw 100000
387 1 10 1 -0.00064 2.3773546 0.3 2.3904924 0.4 5 2 filtered 100000
388 1 10 5 0.0021 7.4237595 0.6 7.39556 0.5 1 1 filtered 100000
386 1 10 0.5 0.00404 1.0445602 0.5 1.0431428 1 4 4 filtered 100000
368 3 50 0.5 0.00107 9.334514 0.74 9.318935 0.66 2 10 filtered 100000
369 3 50 1 0.00118 13.349624 0.68 13.373423 0.66 6 13 raw 100000
370 3 50 5 0.00249 35.63185 0.86 35.273457 0.84 2 6 raw 100000
327 5 100 1 0.0021 36.207333 0.84 36.169163 0.86 5 28 filtered 100000
385 3 10 0.1 0.00168 0.10287706 0.9 0.10319468 0.5 2 5 raw 100000
372 2 50 50 0.00166 49.98315 0.72 49.98613 0.76 5 8 filtered 100000
349 2 100 0.1 0.00161 3.3290343 0.68 3.3300993 0.68 6 124 filtered 100000
215 2 500 10 0.00315 406.55365 0.96 407.5936 0.964 22 649 raw 100000
385 3 10 0.1 0.00168 0.098589554 1 0.09847373 0.8 2 6 filtered 100000
319 5 50 0.1 0.0018 0.90677935 0.64 0.9038539 0.74 7 135 raw 100000
389 2 10 10 0.00355 8.171819 0.5 7.9994125 0.4 2 1 raw 100000
302 3 100 0.5 0.00165 14.175037 0.8 14.263484 0.82 9 316 raw 100000
390 1 10 50 0.00226 8.222948 0.7 8.508783 0.6 1 1 raw 100000
387 2 10 1 0.0018 2.3621461 0.4 2.3618805 0.5 2 2 raw 100000
347 5 50 10 0.00236 48.476185 0.74 48.46036 0.96 3 10 filtered 100000
350 3 100 0.5 0.0021 14.255951 0.8 14.202231 0.83 6 65 raw 100000
352 3 100 5 0.00106 71.07276 0.77 71.08296 0.8 5 26 raw 100000
334 1 500 5 0.00188 339.81393 0.92 341.49228 0.922 19 390 raw 100000
369 3 50 1 0.00118 17.636827 0.68 17.647566 0.78 4 13 filtered 100000
95 5 500 10 0.00702 484.97543 0.984 484.95993 0.98 22 460 filtered 100000
388 2 10 5 0.00057 6.962204 0.4 7.0854707 0.4 1 2 raw 100000
389 2 10 10 0.00355 8.457715 0.7 8.591776 0.4 1 1 filtered 100000
387 2 10 1 0.0018 2.3741007 0.4 2.3945909 0.4 1 2 filtered 100000
390 1 10 50 0.00226 8.969942 0.6 8.842478 0.8 0 1 filtered 100000
386 2 10 0.5 0.00018 1.0660974 0.3 1.0706806 0.5 3 5 raw 100000
370 3 50 5 0.00249 42.705925 0.8 42.717464 0.84 4 6 filtered 100000
288 1 500 50 0.00207 499.99997 0.912 499.99988 0.904 12 340 filtered 100000
306 5 100 50 0.00177 99.99998 0.82 99.99998 0.82 3 17 filtered 100000
216 2 500 50 0.00283 428.02325 0.956 428.83 0.956 16 446 raw 100000
388 2 10 5 0.00057 7.444264 0.5 7.404418 0.7 1 1 filtered 100000
378 1 100 50 0.00134 99.99998 0.77 100.0 0.8 3 14 filtered 100000
386 2 10 0.5 0.00018 1.0509632 0.1 1.0526768 0.6 1 4 filtered 100000
119 4 500 10 0.00553 485.04837 0.984 485.06308 0.974 26 455 filtered 100000
353 3 100 10 0.00156 84.06779 0.82 83.77863 0.79 4 25 raw 100000
351 3 100 1 0.00174 36.22375 0.78 36.206596 0.82 7 28 filtered 100000
280 5 100 5 0.00167 85.64782 0.87 85.64087 0.82 8 81 filtered 100000
371 3 50 10 0.00167 41.97164 0.84 41.500942 0.84 3 20 raw 100000
377 1 100 10 0.00184 97.02231 0.81 97.03417 0.85 6 62 filtered 100000
192 2 500 50 0.00352 423.6608 0.974 429.02832 0.972 17 545 raw 100000
348 5 50 50 0.00111 43.809013 0.64 43.562 0.68 4 6 raw 100000
326 5 100 0.5 0.00155 14.2339735 0.81 14.26915 0.82 5 63 raw 100000
385 4 10 0.1 0.00038 0.10624759 0.8 0.104207404 0.5 2 4 raw 100000
343 5 50 0.1 0.00211 0.9131979 0.46 0.9223221 0.48 4 82 raw 100000
385 4 10 0.1 0.00038 0.098872736 0.9 0.09863829 0.7 1 5 filtered 100000
387 3 10 1 0.00343 2.3926492 0.6 2.352394 0.8 1 2 raw 100000
389 3 10 10 0.00174 8.145813 0.4 8.056926 0.5 0 1 raw 100000
238 2 500 5 0.00271 336.2461 0.958 336.70947 0.964 20 467 raw 100000
368 4 50 0.5 0.00096 6.6914763 0.6 6.7279725 0.72 2 10 raw 100000
367 2 50 0.1 0.00182 0.9045679 0.66 0.9126394 0.64 5 138 raw 100000
390 2 10 50 0.00206 8.3694105 0.6 8.446389 0.4 1 1 raw 100000
354 2 100 50 0.0016 99.99997 0.85 99.99402 0.79 3 17 filtered 100000
387 3 10 1 0.00343 2.3861094 0.7 2.375785 0.6 1 2 filtered 100000
389 3 10 10 0.00174 8.616225 0.6 8.569236 0.5 1 1 filtered 100000
390 2 10 50 0.00206 8.948492 0.6 8.924893 0.6 1 4 filtered 100000
375 2 100 1 0.00167 27.048952 0.8 27.122128 0.82 4 44 raw 100000
330 4 100 50 0.00197 87.06836 0.91 87.80354 0.89 3 18 raw 100000
388 3 10 5 0.001 7.044602 0.5 7.0630155 0.4 2 1 raw 100000
386 3 10 0.5 0.00267 1.0883142 0.1 1.0797976 0.7 3 5 raw 100000
371 3 50 10 0.00167 48.471134 0.82 48.462685 0.88 3 8 filtered 100000
68 4 500 0.5 0.01001 102.63567 0.988 102.71055 0.988 22 1534 filtered 100000
374 2 100 0.5 0.00167 14.279784 0.79 14.278926 0.83 4 57 raw 100000
388 3 10 5 0.001 7.4383435 0.6 7.4244 0.4 1 1 filtered 100000
386 3 10 0.5 0.00267 1.0540109 0.4 1.0437949 0.7 2 4 filtered 100000
368 4 50 0.5 0.00096 9.312098 0.66 9.331329 0.76 5 10 filtered 100000
348 5 50 50 0.00111 49.995045 0.64 49.98514 0.66 2 12 filtered 100000
350 3 100 0.5 0.0021 20.110884 0.83 20.132256 0.86 4 64 filtered 100000
352 3 100 5 0.00106 85.66253 0.74 85.63769 0.75 6 23 filtered 100000
376 2 100 5 0.00185 70.66744 0.83 70.619995 0.83 5 29 raw 100000
385 5 10 0.1 -0.00074 0.105014384 1 0.10423673 0.6 4 6 raw 100000
69 5 500 1 0.01043 181.49155 0.99 181.39835 0.986 20 988 filtered 100000
372 3 50 50 0.00179 43.66546 0.78 43.60161 0.68 3 6 raw 100000
387 4 10 1 0.0011 2.3766727 0.3 2.3882627 0.6 1 2 raw 100000
389 4 10 10 0.00331 8.05816 0.7 8.122056 0.6 1 1 raw 100000
369 4 50 1 0.00176 13.42775 0.78 13.38106 0.84 3 14 raw 100000
385 5 10 0.1 -0.00074 0.09755829 0.7 0.09888836 0.3 1 5 filtered 100000
164 2 500 0.5 0.00366 103.377 0.964 103.41819 0.958 24 1216 filtered 100000
166 3 500 5 0.00376 428.24475 0.948 428.25684 0.966 19 445 filtered 100000
319 5 50 0.1 0.0018 1.2554404 0.48 1.2543976 0.68 5 137 filtered 100000
390 3 10 50 0.00192 8.275766 0.7 8.497056 0.6 3 1 raw 100000
370 4 50 5 0.00087 35.827354 0.62 35.64011 0.54 2 7 raw 100000
393 1 50 1 0.00132 13.372692 0.7 13.479102 0.74 3 17 raw 100000
387 4 10 1 0.0011 2.3878863 0.4 2.3943272 0.5 1 2 filtered 100000
389 4 10 10 0.00331 8.599531 0.8 8.668484 0.7 1 1 filtered 100000
328 5 100 5 0.00129 70.53455 0.87 70.46452 0.8 8 33 raw 100000
395 1 50 10 0.00197 41.468044 0.74 41.863 0.76 3 7 raw 100000
392 1 50 0.5 0.00142 6.7163973 0.68 6.7697163 0.74 5 32 raw 100000
390 3 10 50 0.00192 8.88175 0.8 8.831139 0.6 0 1 filtered 100000
353 3 100 10 0.00156 97.0222 0.78 97.02267 0.78 4 26 filtered 100000
343 5 50 0.1 0.00211 1.2540535 0.56 1.2605131 0.68 6 84 filtered 100000
329 5 100 10 0.00219 83.871254 0.89 84.26879 0.88 6 18 raw 100000
295 4 50 0.1 0.00251 1.250132 0.62 1.2555102 0.64 9 157 filtered 100000
325 2 100 0.1 0.00245 3.3249078 0.8 3.3198419 0.78 11 345 filtered 100000
388 4 10 5 0.00365 6.956106 0.7 7.049331 0.9 1 1 raw 100000
326 5 100 0.5 0.00155 20.151508 0.8 20.160975 0.76 8 61 filtered 100000
391 1 50 0.1 0.00148 0.9169726 0.48 0.92092705 0.64 5 146 raw 100000
386 4 10 0.5 -0.00069 1.0862824 0 1.084252 0.6 2 4 raw 100000
373 2 100 0.1 0.00135 2.1278713 0.61 2.1335776 0.7 5 91 raw 100000
394 1 50 5 0.00126 35.78666 0.7 35.285454 0.7 2 10 raw 100000
388 4 10 5 0.00365 7.3871365 0.7 7.431574 0.9 1 1 filtered 100000
308 1 500 0.5 0.00197 71.48614 0.898 71.41953 0.922 23 1432 raw 100000
386 4 10 0.5 -0.00069 1.0485408 0.2 1.0467577 0.3 2 4 filtered 100000
369 4 50 1 0.00176 17.601942 0.72 17.609041 0.8 4 12 filtered 100000
396 1 50 50 0.00083 43.498146 0.66 43.802574 0.66 6 5 raw 100000
277 4 100 0.1 0.00202 2.1220284 0.59 2.129886 0.68 7 340 raw 100000
370 4 50 5 0.00087 42.752064 0.66 42.75209 0.56 3 5 filtered 100000
393 1 50 1 0.00132 17.63242 0.64 17.64309 0.74 4 16 filtered 100000
387 5 10 1 0.00172 2.3460903 0.1 2.3576732 0.3 1 2 raw 100000
375 2 100 1 0.00167 36.234474 0.8 36.204407 0.8 5 43 filtered 100000
389 5 10 10 0.00324 8.093475 0.7 8.076681 0.8 1 1 raw 100000
